route_id,route_long_name,route_color,trip_id,service_id,direction_id,stop_sequence,stop_name,stop_lat,stop_lon,location_type,shape_pt_sequence,shape_id
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,11,sbr. standard chartered,-6.217407,106.81934,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,11,lotte mall kuningan 1,-6.223317,106.822903,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,12,jln. tiong,-6.219243,106.81991,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,12,karet pedurenan 1,-6.221933,106.82093,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,13,karet pedurenan 2,-6.221462,106.82109,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,13,viva futsal,-6.218724,106.81944,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,14,sampoerna strategic,-6.217152,106.81892,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,14,satrio 6,-6.222992,106.82306,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,15,ambassador,-6.224125,106.82663,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,15,jln. karet pasar baru barat vii,-6.212105,106.81764,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,16,jln. karet pasar baru barat iv,-6.209179,106.81756,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,16,kuningan 18,-6.225239,106.83015,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,17,karet tengsin,-6.20698,106.81696,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,17,upt. llhd 2,-6.225501,106.83489,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,18,puri casablanca,-6.225081,106.8384,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,18,jln. karet pasar baru barat i,-6.204692,106.816351,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,19,tpu karet bivak,-6.201241,106.814,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,19,kota kasablanka,-6.224688,106.84246,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,2,lapangan ros,-6.225111,106.8546,0,1,8nsx
